time_s,phi_rad,sigma_phi_rad
35.9810695,-1.56692056583243,0.01088139281828074
36.181081,-0.859630032644178,0.01088139281828074
36.380978,0.195865070729053,0.01088139281828074
36.581261,1.17519042437432,0.01088139281828074
36.7811125,1.66485310119695,0.01088139281828074
36.9808545,1.4689880304679,0.01088139281828074
37.1803325,0.674646354733406,0.01088139281828074
37.38116,-0.402611534276387,0.01088139281828074
37.579876,-1.30576713819369,0.01088139281828074
37.78131075,-1.67573449401523,0.01088139281828074
37.980336,-1.37105549510337,0.01088139281828074
38.180698,-0.500544069640914,0.01088139281828074
38.38146225,0.58759521218716,0.01088139281828074
38.580758,1.4145810663765,0.01088139281828074
38.781236,1.66485310119695,0.01088139281828074
38.9809575,1.22959738846572,0.01088139281828074
39.18154225,0.282916213275299,0.01088139281828074
39.3816725,-0.761697497279652,0.01088139281828074
39.58140225,-1.50163220892274,0.01088139281828074
39.7807125,-1.63220892274211,0.01088139281828074
39.9813165,-1.08813928182807,0.01088139281828074
40.18022075,-0.108813928182807,0.01088139281828074
40.381578,0.924918389553863,0.01088139281828074
40.58138225,1.56692056583243,0.01088139281828074
40.78164325,1.56692056583243,0.01088139281828074
40.9816245,0.924918389553863,0.01088139281828074
41.1813415,-0.108813928182807,0.01088139281828074
41.38170175,-1.08813928182807,0.01088139281828074
41.581476,-1.62132752992383,0.01088139281828074
41.781919,-1.50163220892274,0.01088139281828074
41.981578,-0.761697497279652,0.01088139281828074
42.1829245,0.29379760609358,0.01088139281828074
42.38196,1.21871599564744,0.01088139281828074
42.581716,1.63220892274211,0.01088139281828074
42.78028,1.39281828073993,0.01088139281828074
42.980892,0.576713819368879,0.01088139281828074
43.180633,-0.478781284004353,0.01088139281828074
43.38179775,-1.33841131664853,0.01088139281828074
43.58164,-1.64309031556039,0.01088139281828074
43.78182,-1.28400435255713,0.01088139281828074
43.980915,-0.391730141458107,0.01088139281828074
44.18147075,0.652883569096844,0.01088139281828074
44.38066075,1.42546245919478,0.01088139281828074
44.58083675,1.62132752992383,0.01088139281828074
44.78174875,1.14254624591948,0.01088139281828074
44.981152,0.195865070729053,0.01088139281828074
45.181133,-0.826985854189336,0.01088139281828074
45.3811415,-1.51251360174102,0.01088139281828074
45.58207075,-1.57780195865071,0.01088139281828074
45.78053675,-1.00108813928183,0.01088139281828074
45.9812945,-0.0108813928182807,0.01088139281828074
46.181238,0.979325353645267,0.01088139281828074
46.38107775,1.56692056583243,0.01088139281828074
46.580296,1.50163220892274,0.01088139281828074
46.780932,0.826985854189336,0.01088139281828074
46.980654,-0.195865070729053,0.01088139281828074
47.18144875,-1.1316648531012,0.01088139281828074
47.381693,-1.59956474428727,0.01088139281828074
47.58044,-1.42546245919478,0.01088139281828074
47.78168325,-0.663764961915125,0.01088139281828074
47.980696,0.369967355821545,0.01088139281828074
48.18096325,1.240478781284,0.01088139281828074
48.381418,1.61044613710555,0.01088139281828074
48.58121075,1.31664853101197,0.01088139281828074
48.78214,0.467899891186072,0.01088139281828074
48.98106,-0.554951033732318,0.01088139281828074
49.18129775,-1.37105549510337,0.01088139281828074
49.38088,-1.61044613710555,0.01088139281828074
49.58051075,-1.19695321001088,0.01088139281828074
49.78185675,-0.29379760609358,0.01088139281828074
49.981356,0.718171926006529,0.01088139281828074
50.1805495,1.44722524483134,0.01088139281828074
50.380416,1.56692056583243,0.01088139281828074
50.581772,1.04461371055495,0.01088139281828074
50.780359,0.108813928182807,0.01088139281828074
50.981178,-0.892274211099021,0.01088139281828074
51.1804295,-1.51251360174102,0.01088139281828074
51.38223225,-1.5233949945593,0.01088139281828074
51.58189725,-0.903155603917302,0.01088139281828074
51.78201675,0.0870511425462459,0.01088139281828074
51.98105675,1.03373231773667,0.01088139281828074
52.18216075,1.55603917301415,0.01088139281828074
52.3807765,1.43634385201306,0.01088139281828074
52.58138,0.72905331882481,0.01088139281828074
52.78063675,-0.282916213275299,0.01088139281828074
52.98141075,-1.17519042437432,0.01088139281828074
53.18058225,-1.58868335146899,0.01088139281828074
53.38057675,-1.34929270946681,0.01088139281828074
53.58173675,-0.554951033732318,0.01088139281828074
53.781098,0.457018498367791,0.01088139281828074
53.98122225,1.28400435255713,0.01088139281828074
54.18217775,1.57780195865071,0.01088139281828074
54.38172225,1.22959738846572,0.01088139281828074
54.58214225,0.369967355821545,0.01088139281828074
54.780919,-0.631120783460283,0.01088139281828074
54.98078225,-1.38193688792165,0.01088139281828074
55.181455,-1.56692056583243,0.01088139281828074
55.3797525,-1.10990206746464,0.01088139281828074
55.5819325,-0.195865070729053,0.01088139281828074
55.78176175,0.794341675734494,0.01088139281828074
55.9814325,1.45810663764962,0.01088139281828074
56.180695,1.51251360174102,0.01088139281828074
56.38116,0.957562568008705,0.01088139281828074
56.581658,0.0,0.01088139281828074
56.780195,-0.946681175190424,0.01088139281828074
56.98004175,-1.51251360174102,0.01088139281828074
57.1819245,-1.45810663764962,0.01088139281828074
57.380275,-0.805223068552775,0.01088139281828074
57.581815,0.184983677910773,0.01088139281828074
57.78172075,1.08813928182807,0.01088139281828074
57.981816,1.54515778019586,0.01088139281828074
58.18155075,1.37105549510337,0.01088139281828074
58.38159725,0.631120783460283,0.01088139281828074
58.58145675,-0.369967355821545,0.01088139281828074
58.780738,-1.20783460282916,0.01088139281828074
58.98178875,-1.55603917301415,0.01088139281828074
59.18100225,-1.27312295973885,0.01088139281828074
59.3823325,-0.457018498367791,0.01088139281828074
59.58113675,0.544069640914037,0.01088139281828074
59.7815,1.30576713819369,0.01088139281828074
59.98133075,1.54515778019586,0.01088139281828074
60.1810925,1.14254624591948,0.01088139281828074
60.38165775,0.272034820457019,0.01088139281828074
60.5806165,-0.718171926006529,0.01088139281828074
60.782112,-1.40369967355822,0.01088139281828074
60.98138,-1.51251360174102,0.01088139281828074
61.18016875,-1.02285092491839,0.01088139281828074
61.381352,-0.0979325353645267,0.01088139281828074
61.58118,0.859630032644178,0.01088139281828074
61.781172,1.45810663764962,0.01088139281828074
61.98306525,1.45810663764962,0.01088139281828074
62.18203725,0.848748639825898,0.01088139281828074
62.38102,-0.0979325353645267,0.01088139281828074
62.58113075,-1.01196953210011,0.01088139281828074
62.780956,-1.50163220892274,0.01088139281828074
62.9810145,-1.39281828073993,0.01088139281828074
63.181433,-0.696409140369967,0.01088139281828074
63.38103075,0.272034820457019,0.01088139281828074
63.58118225,1.1316648531012,0.01088139281828074
63.781079,1.5233949945593,0.01088139281828074
63.981258,1.28400435255713,0.01088139281828074
64.18211075,0.522306855277476,0.01088139281828074
64.380572,-0.457018498367791,0.01088139281828074
64.580838,-1.240478781284,0.01088139281828074
64.781218,-1.5233949945593,0.01088139281828074
64.981336,-1.1860718171926,0.01088139281828074
65.18159675,-0.348204570184984,0.01088139281828074
65.382301,0.631120783460283,0.01088139281828074
65.58142075,1.32752992383025,0.01088139281828074
65.781573,1.50163220892274,0.01088139281828074
65.9815545,1.04461371055495,0.01088139281828074
66.18084075,0.163220892274211,0.01088139281828074
66.38148175,-0.783460282916213,0.01088139281828074
66.5812,-1.4145810663765,0.01088139281828074
66.78224,-1.45810663764962,0.01088139281828074
66.98154325,-0.914036996735582,0.01088139281828074
67.1817725,0.0108813928182807,0.01088139281828074
67.38123775,0.924918389553863,0.01088139281828074
67.5810145,1.45810663764962,0.01088139281828074
67.78181775,1.39281828073993,0.01088139281828074
67.981993,0.750816104461371,0.01088139281828074
68.181258,-0.195865070729053,0.01088139281828074
68.38053675,-1.06637649619151,0.01088139281828074
68.581436,-1.50163220892274,0.01088139281828074
68.781652,-1.31664853101197,0.01088139281828074
68.9815565,-0.58759521218716,0.01088139281828074
69.1805015,0.369967355821545,0.01088139281828074
69.38146175,1.17519042437432,0.01088139281828074
69.58195775,1.50163220892274,0.01088139281828074
69.78146225,1.19695321001088,0.01088139281828074
69.98163075,0.413492927094668,0.01088139281828074
70.18154,-0.544069640914037,0.01088139281828074
70.38043675,-1.28400435255713,0.01088139281828074
70.5810015,-1.49075081610446,0.01088139281828074
70.782073,-1.08813928182807,0.01088139281828074
70.981492,-0.239390642002176,0.01088139281828074
71.18096,0.696409140369967,0.01088139281828074
71.38198075,1.34929270946681,0.01088139281828074
71.58132,1.44722524483134,0.01088139281828074
71.78151675,0.946681175190424,0.01088139281828074
71.98182325,0.0652883569096844,0.01088139281828074
72.181912,-0.848748639825898,0.01088139281828074
72.38194175,-1.4145810663765,0.01088139281828074
72.5813585,-1.40369967355822,0.01088139281828074
72.78124325,-0.805223068552775,0.01088139281828074
72.9816725,0.108813928182807,0.01088139281828074
73.18175075,0.979325353645267,0.01088139281828074
73.3818,1.44722524483134,0.01088139281828074
73.580778,1.32752992383025,0.01088139281828074
73.780973,0.652883569096844,0.01088139281828074
73.981739,-0.29379760609358,0.01088139281828074
74.18186325,-1.10990206746464,0.01088139281828074
74.381741,-1.4689880304679,0.01088139281828074
74.581816,-1.240478781284,0.01088139281828074
74.78089725,-0.489662676822633,0.01088139281828074
74.98168175,0.457018498367791,0.01088139281828074
75.18212,1.21871599564744,0.01088139281828074
75.3821215,1.45810663764962,0.01088139281828074
75.58108525,1.10990206746464,0.01088139281828074
75.782496,0.304678998911861,0.01088139281828074
75.9805495,-0.631120783460283,0.01088139281828074
76.18171775,-1.30576713819369,0.01088139281828074
76.3816545,-1.44722524483134,0.01088139281828074
76.580954,-1.00108813928183,0.01088139281828074
76.7813345,-0.14145810663765,0.01088139281828074
76.98113075,0.772578890097932,0.01088139281828074
77.18170325,1.37105549510337,0.01088139281828074
77.38180325,1.39281828073993,0.01088139281828074
77.5817615,0.848748639825898,0.01088139281828074
77.78227075,-0.0544069640914037,0.01088139281828074
77.980962,-0.914036996735582,0.01088139281828074
78.18121175,-1.4145810663765,0.01088139281828074
78.3810495,-1.32752992383025,0.01088139281828074
78.581976,-0.696409140369967,0.01088139281828074
78.780681,0.206746463547334,0.01088139281828074
78.9809535,1.03373231773667,0.01088139281828074
79.18133875,1.43634385201306,0.01088139281828074
79.3813325,1.240478781284,0.01088139281828074
79.58209075,0.533188248095756,0.01088139281828074
79.781175,-0.391730141458107,0.01088139281828074
79.9811725,-1.15342763873776,0.01088139281828074
